Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Landsize,Lattitude,Longtitude,Propertycount
4,2075000,5.6,3101,4,2,764,-37.8046,145.0595,10331
5,2550000,5.6,3101,5,4,597,-37.7937,145.0353,10331
4,2240000,5.6,3101,4,2,820,-37.804,145.0553,10331
2,1275000,5.6,3101,2,1,381,-37.8033,145.036,10331
3,1330000,5.6,3101,3,2,205,-37.7993,145.0267,10331
3,720000,5.6,3101,3,1,0,-37.8135,145.0355,10331
3,1450000,5.6,3101,3,2,247,-37.8053,145.0327,10331
3,3650000,5.6,3101,3,2,1353,-37.8006,145.0218,10331
2,551000,5.6,3101,2,1,0,-37.7925,145.0263,10331
4,2800000,5.6,3101,4,1,919,-37.8012,145.0297,10331
2,557000,5.6,3101,2,1,0,-37.8034,145.0369,10331
3,1410000,5.6,3101,3,1,519,-37.796,145.0377,10331
4,1000000,5.6,3101,3,3,317,-37.794,145.032,10331
4,2450000,5.6,3101,3,2,1012,-37.8067,145.0277,10331
4,2460000,5.6,3101,4,4,737,-37.8042,145.0291,10331
4,2850000,5.6,3101,4,2,690,-37.8037,145.0308,10331
5,2425000,5.6,3101,5,2,534,-37.8044,145.0386,10331
2,610000,5.6,3101,2,1,745,-37.8024,145.0346,10331
3,955000,5.6,3101,3,2,140,-37.8063,145.0179,10331
2,707500,5.6,3101,2,1,124,-37.7938,145.0321,10331
3,1410000,5.6,3101,3,2,442,-37.8046,145.0382,10331
3,732000,5.6,3101,3,1,904,-37.801,145.0297,10331
2,2875000,5.6,3101,2,1,1065,-37.7944,145.0339,10331
3,1565000,5.6,3101,3,1,535,-37.8027,145.0404,10331
2,480000,5.6,3101,2,2,0,-37.8162,145.0592,10331
4,1725000,5.6,3101,4,2,709,-37.8065,145.0287,10331
3,1500000,5.6,3101,3,1,857,-37.7981,145.0423,10331
4,1750000,5.6,3101,4,3,641,-37.7982,145.0281,10331
3,1100000,5.6,3101,3,1,0,-37.8087,145.0452,10331
3,1290000,5.6,3101,3,1,321,-37.8116,145.0285,10331
3,1440000,5.6,3101,3,1,298,-37.8021,145.0391,10331
4,2560000,5.6,3101,4,3,670,-37.8042,145.0279,10331
5,2600000,5.6,3101,5,2,674,-37.8064,145.0608,10331
4,2245000,5.6,3101,4,3,627,-37.7915,145.0348,10331
5,3280000,5.6,3101,4,5,480,-37.8117,145.0449,10331
3,730000,5.6,3101,3,2,0,-37.7941,145.0238,10331
4,4005000,5.6,3101,4,3,800,-37.8022,145.0565,10331
3,1211000,5.6,3101,3,1,633,-37.7916,145.0352,10331
2,891000,5.6,3101,2,1,121,-37.8126,145.0534,10331
3,620000,5.6,3101,3,1,0,-37.7978,145.0333,10331
4,2600000,5.6,3101,4,3,700,-37.8033,145.0526,10331
5,2800000,5.6,3101,5,2,920,-37.8017,145.0419,10331
3,1420000,5.6,3101,3,2,275,-37.8052,145.0489,10331
3,1800000,5.6,3101,4,2,336,-37.8074,145.0318,10331
3,3065000,5.6,3101,3,2,773,-37.8107,145.051,10331
1,395000,5.6,3101,1,1,0,-37.7999,145.0544,10331
4,2250000,5.6,3101,4,3,741,-37.8043,145.0291,10331
4,2490000,7.5,3102,3,2,712,-37.7936,145.0566,2671
2,620000,7.5,3102,2,1,0,-37.7971,145.0514,2671
3,1750000,7.5,3102,3,1,650,-37.7955,145.0473,2671
5,1950000,7.5,3102,5,2,711,-37.7923,145.0528,2671
2,605000,7.5,3102,2,1,0,-37.7969,145.0511,2671
3,1920000,7.5,3102,3,1,672,-37.789,145.0616,2671
4,1610000,7.5,3102,4,2,763,-37.7916,145.0529,2671
5,1850000,7.5,3102,5,3,787,-37.7894,145.0462,2671
3,1615000,7.5,3102,3,1,702,-37.7922,145.0518,2671
4,1830000,7.5,3102,4,2,596,-37.799,145.0578,2671
3,1300000,7.5,3102,3,1,378,-37.7956,145.0525,2671
3,1880000,7.5,3102,3,1,836,-37.7951,145.053,2671
4,2081000,7.5,3102,3,4,948,-37.7881,145.0631,2671
4,1315000,7.5,3102,4,2,458,-37.7981,145.0472,2671
3,1750000,7.5,3102,3,2,611,-37.7997,145.058,2671
5,3028000,7.5,3102,5,5,696,-37.7974,145.0491,2671
5,2100000,7.5,3102,5,3,695,-37.7904,145.0548,2671
2,1110000,7.5,3102,2,1,0,-37.7927,145.0597,2671
4,2175000,7.5,3102,4,2,691,-37.793,145.0592,2671
6,1300000,7.5,3102,6,3,730,-37.7917,145.0509,2671
3,1350000,7.5,3102,3,2,414,-37.7938,145.0545,2671
3,1963000,7.5,3102,3,2,426,-37.7917,145.0585,2671
4,1315000,7.5,3102,4,2,458,-37.7981,145.0472,2671
3,1620000,7.5,3102,3,2,248,-37.7923,145.0595,2671
3,1770000,7.5,3102,3,1,698,-37.7902,145.061,2671
3,1260000,7.5,3102,3,2,284,-37.7966,145.048,2671
2,1290000,6.2,3144,2,2,0,-37.8407,145.0343,394
3,670000,9.2,3012,3,1,564,-37.7832,144.8745,3873
3,615000,9.2,3012,3,2,165,-37.7773,144.8725,3873
3,715000,9.2,3012,3,1,576,-37.7808,144.8678,3873
4,826000,9.2,3012,4,2,308,-37.7833,144.8817,3873
2,275000,9.2,3012,2,1,1972,-37.7863,144.8769,3873
2,711000,9.2,3012,2,1,163,-37.789,144.8813,3873
3,640000,9.2,3012,3,2,214,-37.7806,144.8714,3873
3,1200000,9.2,3012,3,1,589,-37.7863,144.881,3873
2,927000,9.2,3012,2,1,524,-37.779,144.8832,3873
3,695000,9.2,3012,3,2,156,-37.7898,144.8722,3873
3,880000,9.2,3012,3,1,586,-37.786,144.871,3873
2,485000,9.2,3012,2,1,152,-37.7844,144.8791,3873
3,490000,9.2,3012,3,1,306,-37.7838,144.8724,3873
3,725000,9.2,3012,3,1,305,-37.7858,144.8834,3873
3,676500,9.2,3012,3,2,250,-37.7905,144.8762,3873
2,502000,9.2,3012,2,1,144,-37.7895,144.8667,3873
3,721000,9.2,3012,2,2,239,-37.7882,144.8784,3873
4,1048000,9.2,3012,3,2,647,-37.79,144.8815,3873
3,520000,9.2,3012,3,2,184,-37.7868,144.8772,3873
2,1000000,9.2,3012,2,1,700,-37.7861,144.8791,3873
3,580000,9.2,3012,3,1,278,-37.7817,144.8685,3873
3,840000,9.2,3012,3,1,584,-37.7885,144.8771,3873
2,335000,9.2,3012,2,1,0,-37.7776,144.8723,3873
3,893000,9.2,3012,3,1,528,-37.779,144.8829,3873
3,832000,9.2,3012,3,1,300,-37.7896,144.8752,3873
2,646000,9.2,3012,2,1,270,-37.7871,144.8791,3873
3,673000,9.2,3012,3,1,285,-37.7813,144.8678,3873
3,728000,9.2,3012,3,2,218,-37.7895,144.8723,3873
2,600000,9.2,3012,2,1,127,-37.7859,144.8787,3873
3,695000,9.2,3012,3,1,214,-37.7798,144.8661,3873
3,935000,9.2,3012,3,1,485,-37.7905,144.8812,3873
2,349000,9.2,3012,2,1,0,-37.7795,144.8729,3873
3,555000,9.2,3012,3,1,210,-37.7869,144.8749,3873
3,815000,9.2,3012,3,1,0,-37.781,144.8813,3873
3,915000,9.2,3012,3,1,667,-37.7784,144.8708,3873
2,352500,9.2,3012,2,1,15100,-37.7795,144.8729,3873
2,600000,9.2,3012,2,1,194,-37.787,144.8654,3873
4,690000,9.2,3012,3,2,270,-37.7798,144.8659,3873
5,1350000,9.2,3012,5,3,527,-37.7746,144.8727,3873
3,930000,9.2,3012,3,1,492,-37.7909,144.8777,3873
2,510000,9.2,3012,2,1,118,-37.787,144.8748,3873
3,725500,9.2,3012,3,2,214,-37.7831,144.8825,3873
3,746000,9.2,3012,3,1,314,-37.7877,144.8772,3873
3,750000,9.2,3012,2,2,782,-37.7829,144.8684,3873
2,360000,9.2,3012,3,2,0,-37.7776,144.8723,3873
4,765000,9.2,3012,4,1,672,-37.7824,144.8704,3873
4,1060000,9.2,3012,4,2,660,-37.7905,144.8739,3873
3,740000,9.2,3012,3,1,333,-37.7889,144.8787,3873
2,770000,9.2,3012,2,1,329,-37.7887,144.8788,3873
3,490000,9.2,3012,3,1,269,-37.7844,144.8665,3873
3,657000,9.2,3012,3,2,159,-37.7846,144.87,3873
2,830000,9.2,3012,2,1,318,-37.7898,144.8817,3873
4,675000,9.2,3012,4,1,595,-37.7817,144.868,3873
3,865000,9.2,3012,3,1,381,-37.7874,144.8763,3873
2,600000,9.2,3012,2,2,145,-37.7801,144.869,3873
4,773000,9.2,3012,4,1,333,-37.7893,144.8818,3873
3,905000,9.2,3012,3,1,686,-37.782,144.8828,3873
2,570500,7.4,3144,2,1,0,-37.8597,145.0318,4675
2,1350000,7.4,3144,2,2,0,-37.8638,145.0379,4675
3,2050000,7.4,3144,2,2,231,-37.8607,145.0373,4675
4,2300000,7.4,3144,4,2,599,-37.8493,145.0395,4675
4,3460000,7.4,3144,4,2,502,-37.8515,145.0324,4675
4,2400000,7.4,3144,4,2,586,-37.866,145.039,4675
2,569000,7.4,3144,2,1,0,-37.854,145.041,4675
3,2025000,7.4,3144,3,2,396,-37.8562,145.0373,4675
3,1950000,7.4,3144,2,1,325,-37.8636,145.0301,4675
3,1895000,7.4,3144,3,2,258,-37.8644,145.0302,4675
2,635000,7.4,3144,2,1,0,-37.8537,145.041,4675
2,611000,7.4,3144,2,1,0,-37.8515,145.0372,4675
2,1611000,7.4,3144,2,1,277,-37.8586,145.0375,4675
4,3800000,7.4,3144,4,3,587,-37.8613,145.0393,4675
3,1390000,7.4,3144,3,2,227,-37.8577,145.0406,4675
2,780000,7.4,3144,2,0,0,-37.8502,145.0418,4675
4,4700000,7.4,3144,4,3,879,-37.8527,145.0301,4675
3,2415000,7.4,3144,3,1,696,-37.8462,145.0386,4675
2,566000,7.4,3144,2,1,0,-37.8633,145.0338,4675
3,1437000,7.4,3144,2,1,313,-37.8511,145.0317,4675
2,500000,7.4,3144,2,1,0,-37.8693,145.0348,4675
2,1155000,7.4,3144,2,2,0,-37.851,145.03,4675
3,3010000,7.4,3144,3,3,283,-37.858,145.0351,4675
2,650000,7.4,3144,2,2,0,-37.8514,145.0361,4675
5,3400000,7.4,3144,4,3,807,-37.8684,145.035,4675
3,2355000,7.4,3144,3,2,471,-37.851,145.0316,4675
5,4240000,7.4,3144,5,3,580,-37.8653,145.0304,4675
3,927000,7.4,3144,3,1,0,-37.8549,145.0298,4675
2,1326000,7.4,3144,2,1,254,-37.8674,145.0355,4675
4,4525000,7.4,3144,4,4,716,-37.8469,145.0377,4675
2,660000,7.4,3144,2,1,0,-37.852,145.0343,4675
4,1617000,7.4,3144,2,1,337,-37.8575,145.0392,4675
4,1965000,7.4,3144,4,2,300,-37.8638,145.0298,4675
3,2325000,7.4,3144,3,2,347,-37.8602,145.0399,4675
4,3470000,7.4,3144,4,3,585,-37.868,145.038,4675
2,740000,7.4,3144,2,1,0,-37.8597,145.0322,4675
5,2325000,7.4,3144,5,3,501,-37.8631,145.0353,4675
3,1970000,7.4,3144,3,2,246,-37.871,145.0364,4675
1,405000,7.4,3144,1,1,0,-37.8637,145.0373,4675
2,1475000,7.4,3144,2,1,232,-37.8686,145.038,4675
2,640000,7.4,3144,2,2,0,-37.8514,145.0361,4675
2,700000,7.4,3144,2,1,0,-37.8597,145.0318,4675
3,1000000,7.4,3144,3,2,176,-37.8563,145.0369,4675
2,584000,7.4,3144,2,1,0,-37.854,145.041,4675
1,420000,7.4,3144,1,1,0,-37.8633,145.0336,4675
3,2300000,7.4,3144,3,2,313,-37.8603,145.0322,4675
3,1490000,11.2,3145,3,1,322,-37.8726,145.0396,8801
3,1210000,11.2,3145,3,2,337,-37.8833,145.0697,8801
4,1300000,11.2,3145,3,2,644,-37.8747,145.0836,8801
4,1675000,11.2,3145,3,2,727,-37.8779,145.0651,8801
3,980000,11.2,3145,3,1,317,-37.8832,145.0779,8801
4,2400000,11.2,3145,4,2,758,-37.8757,145.0518,8801
4,2355000,11.2,3145,4,2,0,-37.8755,145.0523,8801
2,1036000,11.2,3145,2,1,310,-37.8717,145.0399,8801
4,1301000,11.2,3145,4,3,611,-37.8724,145.0628,8801
3,2273000,11.2,3145,3,3,376,-37.8727,145.0458,8801
5,2350000,11.2,3145,5,2,567,-37.8786,145.0495,8801
4,1215000,11.2,3145,4,2,207,-37.8845,145.072,8801
2,447000,11.2,3145,2,1,0,-37.8769,145.0471,8801
4,2200000,11.2,3145,4,2,541,-37.8717,145.0403,8801
4,2200000,11.2,3145,4,3,567,-37.8742,145.0614,8801
2,790000,11.2,3145,2,1,196,-37.8796,145.0876,8801
4,2250000,11.2,3145,4,1,720,-37.8753,145.0532,8801
4,1185000,11.2,3145,3,2,797,-37.8783,145.0869,8801
3,1837000,11.2,3145,4,2,769,-37.8799,145.0552,8801
3,1105000,11.2,3145,3,2,331,-37.877,145.067,8801
3,1253000,11.2,3145,3,2,216,-37.866,145.0549,8801
3,1505000,11.2,3145,3,2,647,-37.8822,145.0677,8801
3,1500000,11.2,3145,3,1,693,-37.884,145.0713,8801
4,1400000,11.2,3145,4,2,260,-37.8708,145.0616,8801
2,720000,11.2,3145,2,1,92,-37.8706,145.0578,8801
3,2210000,11.2,3145,3,1,789,-37.8747,145.052,8801
3,940000,11.2,3145,3,2,206,-37.8826,145.0868,8801
5,1810000,11.2,3145,5,3,751,-37.8775,145.0622,8801
3,922000,11.2,3145,3,2,0,-37.8782,145.0649,8801
5,4802500,11.2,3145,5,2,837,-37.8756,145.0561,8801
1,350000,11.2,3145,1,1,0,-37.8769,145.0471,8801
3,1555000,11.2,3145,3,2,691,-37.8734,145.0887,8801
4,2123000,11.2,3145,4,3,412,-37.8707,145.0482,8801
4,2800000,11.2,3145,4,2,809,-37.8664,145.0452,8801
3,2305000,11.2,3145,3,2,543,-37.8691,145.0435,8801
4,1700000,11.2,3145,4,3,365,-37.8818,145.0548,8801
5,2500000,11.2,3145,5,3,488,-37.8733,145.0507,8801
2,370000,11.2,3145,2,1,0,-37.8801,145.0874,8801
2,1150000,11.2,3145,2,1,604,-37.8835,145.0886,8801
5,1600000,11.2,3145,5,2,639,-37.8915,145.0844,8801
4,2001000,11.2,3145,4,2,526,-37.8771,145.0505,8801
3,1915000,11.2,3145,3,2,700,-37.8807,145.0547,8801
4,1690000,11.2,3145,4,2,334,-37.8743,145.0588,8801
3,1135000,11.2,3145,3,3,0,-37.8812,145.057,8801
4,1240000,11.2,3145,4,2,310,-37.8822,145.0837,8801
3,1120000,11.2,3145,3,2,181,-37.8823,145.0839,8801
3,1625000,11.2,3145,3,2,87,-37.8769,145.052,8801
3,1500000,11.2,3145,3,1,888,-37.8799,145.0738,8801
2,1400000,11.2,3145,2,1,312,-37.8654,145.0412,8801
3,707500,11.2,3145,2,1,170,-37.8689,145.0504,8801
2,835000,11.2,3145,2,1,0,-37.865,145.0506,8801
3,1870000,11.2,3145,3,2,400,-37.8718,145.0404,8801
4,1580000,11.2,3145,4,2,504,-37.8834,145.0635,8801
2,820000,11.2,3145,2,2,0,-37.8823,145.0729,8801
2,480000,11.2,3145,2,1,0,-37.8811,145.0524,8801
2,1420000,11.2,3145,2,1,348,-37.8672,145.0432,8801
3,1370000,11.2,3145,3,2,323,-37.8704,145.0411,8801
3,1680000,11.2,3145,3,2,234,-37.8695,145.05,8801
4,2960000,11.2,3145,5,2,798,-37.8719,145.0511,8801
4,2110000,11.2,3145,4,2,645,-37.8805,145.0668,8801
3,1300000,11.2,3145,3,2,323,-37.8709,145.0565,8801
3,1750000,11.2,3145,3,1,562,-37.8657,145.0536,8801
1,300000,11.2,3145,1,1,0,-37.8764,145.0463,8801
3,1100000,11.2,3145,3,1,645,-37.875,145.0861,8801
1,373000,11.2,3145,1,1,0,-37.8728,145.0417,8801
3,1230000,11.2,3145,3,2,822,-37.8787,145.0807,8801
2,536000,11.2,3145,2,1,0,-37.8713,145.0515,8801
2,2412000,11.2,3145,2,1,1220,-37.8846,145.087,8801
4,2560000,11.2,3145,4,3,427,-37.8704,145.0503,8801
3,960000,11.2,3145,3,2,310,-37.8733,145.0883,8801
1,315000,11.2,3145,1,1,0,-37.8704,145.0495,8801
3,1297000,11.2,3145,3,1,333,-37.8722,145.067,8801
3,1015000,11.2,3145,3,2,0,-37.8689,145.06,8801
2,523000,11.2,3145,2,1,0,-37.8801,145.0874,8801
3,1335000,11.2,3145,3,2,606,-37.8831,145.0879,8801
3,1055000,11.2,3145,3,2,0,-37.866,145.0402,8801
2,425000,11.2,3145,2,1,0,-37.8804,145.0501,8801
3,1670000,11.2,3145,3,2,375,-37.8777,145.0608,8801
4,1350000,11.2,3145,4,3,222,-37.878,145.0666,8801
3,1650000,11.2,3145,3,1,764,-37.8814,145.0583,8801
4,1550000,11.2,3145,4,2,848,-37.8847,145.076,8801
3,950000,11.2,3145,3,1,288,-37.8752,145.0817,8801
3,1782500,11.2,3145,3,1,615,-37.8846,145.0861,8801
4,2490000,11.2,3145,3,2,640,-37.8738,145.0415,8801
2,500000,11.2,3145,2,1,50,-37.8767,145.0469,8801
2,650000,11.2,3145,2,2,0,-37.8828,145.0528,8801
3,870000,8.7,3032,3,2,392,-37.774,144.8744,4918
2,635000,8.7,3032,2,2,0,-37.7865,144.9008,4918
3,975000,8.7,3032,3,1,597,-37.763,144.8877,4918
3,560000,8.7,3032,3,2,77,-37.7746,144.8798,4918
3,560000,8.7,3032,3,2,83,-37.7719,144.8815,4918
2,355000,8.7,3032,2,1,0,-37.7716,144.882,4918
3,550000,8.7,3032,3,2,77,-37.7743,144.8797,4918
2,420000,8.7,3032,2,1,5661,-37.773,144.8806,4918
2,399000,8.7,3032,2,1,904,-37.7679,144.8935,4918
4,940000,8.7,3032,4,2,516,-37.7839,144.8853,4918
3,1105000,8.7,3032,3,1,762,-37.7707,144.8924,4918
3,730000,8.7,3032,3,1,250,-37.7861,144.8897,4918
2,425000,8.7,3032,2,1,170,-37.7818,144.8859,4918
3,662500,8.7,3032,3,2,202,-37.768,144.8894,4918
3,986500,8.7,3032,3,1,629,-37.7798,144.8872,4918
2,410000,8.7,3032,2,1,53,-37.7736,144.8798,4918
5,930000,8.7,3032,5,2,330,-37.7859,144.8898,4918
3,920000,8.7,3032,3,1,689,-37.7823,144.887,4918
3,1320000,8.7,3032,3,2,645,-37.7662,144.8971,4918
5,1150000,8.7,3032,5,3,446,-37.7712,144.8763,4918
3,680000,8.7,3032,3,2,225,-37.7699,144.8791,4918
5,990000,8.7,3032,5,2,433,-37.7742,144.8755,4918
2,330000,8.7,3032,2,1,950,-37.7665,144.9004,4918
3,1011000,8.7,3032,3,2,225,-37.7867,144.8906,4918
3,847000,8.7,3032,3,2,222,-37.7697,144.878,4918
2,400000,8.7,3032,2,1,3967,-37.7706,144.8805,4918
4,1100000,8.7,3032,4,2,586,-37.7648,144.8881,4918
3,1072000,8.7,3032,3,2,1396,-37.7833,144.888,4918
2,479000,8.7,3032,2,2,0,-37.7691,144.8905,4918
2,470000,8.7,3032,2,2,0,-37.7692,144.8905,4918
2,510000,8.7,3032,2,2,176,-37.7693,144.8905,4918
3,865000,8.7,3032,3,2,151,-37.7855,144.8958,4918
2,488000,8.7,3032,2,2,0,-37.7752,144.8925,4918
4,940000,8.7,3032,4,2,325,-37.7822,144.892,4918
2,570000,8.7,3032,3,1,98,-37.7677,144.8925,4918
2,335000,8.7,3032,2,1,0,-37.7681,144.8979,4918
4,1900000,8.7,3032,4,3,865,-37.7682,144.8971,4918
2,429000,8.7,3032,2,1,83,-37.7732,144.8927,4918
2,495000,8.7,3032,2,2,37000,-37.7752,144.8925,4918
3,820000,8.7,3032,3,2,275,-37.7719,144.8767,4918
3,456000,8.7,3032,3,2,4977,-37.7737,144.8816,4918
2,566000,8.7,3032,2,2,3014,-37.7853,144.8944,4918
2,408000,8.7,3032,2,1,85,-37.7732,144.8927,4918
4,1040000,8.7,3032,4,3,298,-37.7858,144.8937,4918
2,470000,8.7,3032,2,2,0,-37.7853,144.8999,4918
3,1460000,8.7,3032,3,1,926,-37.769,144.8909,4918
3,780000,8.7,3032,3,3,173,-37.773,144.8947,4918
3,675000,8.7,3032,3,2,210,-37.7732,144.879,4918
2,440000,8.7,3032,2,1,54,-37.774,144.8797,4918
4,1048700,8.7,3032,3,2,452,-37.774,144.877,4918
2,400000,8.7,3032,2,1,54,-37.774,144.8797,4918
4,1215000,8.7,3032,4,3,613,-37.7799,144.8879,4918
4,1180000,8.7,3032,4,3,688,-37.7713,144.8937,4918
4,1117000,8.7,3032,4,3,325,-37.7822,144.8922,4918
2,420000,8.7,3032,2,1,0,-37.7678,144.8899,4918
5,1000000,8.7,3032,5,3,98,-37.7843,144.8939,4918
4,770000,8.7,3032,4,2,215,-37.7817,144.8916,4918
3,905000,8.7,3032,3,1,696,-37.7832,144.8864,4918
5,1151000,8.7,3032,5,2,694,-37.7819,144.8901,4918
3,907000,8.7,3032,3,1,678,-37.769,144.8935,4918
2,570000,8.7,3032,2,2,3014,-37.7853,144.8944,4918
3,820000,8.7,3032,3,2,203,-37.7853,144.8972,4918
3,940000,8.7,3032,3,1,695,-37.7825,144.886,4918
4,1030000,8.7,3032,4,2,573,-37.7844,144.8876,4918
5,1350000,8.7,3032,5,3,670,-37.7676,144.9009,4918
4,1230000,8.7,3032,3,3,270,-37.7847,144.8962,4918
3,460000,8.7,3032,3,2,95,-37.772,144.8801,4918
3,884500,8.7,3032,3,2,211,-37.7848,144.8969,4918
3,1010000,8.7,3032,3,1,594,-37.7804,144.8878,4918
3,820000,8.7,3032,3,1,539,-37.7837,144.8888,4918
3,820000,8.7,3032,3,1,578,-37.7837,144.8887,4918
2,330000,8.7,3032,2,1,0,-37.7689,144.8981,4918
1,427000,2.8,3000,1,1,0,-37.8111,144.9715,17496
2,1160500,2.8,3000,2,2,4230,-37.8157,144.9727,17496
2,780000,2.8,3000,2,2,0,-37.8095,144.9691,17496
2,535000,2.8,3000,2,1,0,-37.808,144.9617,17496
2,450000,2.8,3000,2,1,0,-37.8091,144.9609,17496
2,360000,2.8,3000,2,1,0,-37.8138,144.9548,17496
2,665000,2.8,3000,2,1,0,-37.8106,144.9646,17496
1,386000,2.8,3000,1,1,0,-37.8127,144.9627,17496
1,659000,2.8,3000,1,1,0,-37.8157,144.9727,17496
2,671000,2.8,3000,2,1,0,-37.8089,144.967,17496
2,545000,2.8,3000,2,1,0,-37.8188,144.9544,17496
1,450000,2.8,3000,1,1,0,-37.8178,144.9607,17496
1,432000,2.8,3000,1,1,0,-37.8111,144.9715,17496
1,400000,2.8,3000,1,1,0,-37.8106,144.9646,17496
1,210000,2.8,3000,1,1,0,-37.8078,144.961,17496
3,750000,2.8,3000,3,2,0,-37.8095,144.9691,17496
1,375000,2.8,3000,1,1,1414,-37.8161,144.9712,17496
1,680000,2.8,3000,1,1,0,-37.8132,144.9545,17496
2,470000,2.8,3000,2,1,0,-37.816,144.9535,17496
2,650000,2.8,3000,2,1,0,-37.8138,144.952,17496
2,483000,2.8,3000,1,1,0,-37.8106,144.9646,17496
3,610000,2.8,3000,3,2,0,-37.8114,144.961,17496
1,700000,2.8,3000,1,1,0,-37.8157,144.9727,17496
2,520000,2.8,3000,1,1,4051,-37.8072,144.9623,17496
1,440000,2.8,3000,1,1,0,-37.8168,144.9691,17496
1,436000,2.8,3000,1,1,0,-37.8159,144.972,17496
2,733000,2.8,3000,2,2,0,-37.8166,144.9635,17496
2,675000,2.8,3000,2,2,0,-37.8161,144.9712,17496
3,1630000,2.8,3000,3,2,95,-37.8092,144.967,17496
3,760000,2.8,3000,2,2,0,-37.8095,144.9691,17496
2,360000,2.8,3000,1,1,1136,-37.8211,144.9559,17496
2,390000,2.8,3000,2,1,1751,-37.8077,144.9668,17496
3,2600000,4.1,3206,3,1,279,-37.8499,144.957,2019
3,2350000,4.1,3206,3,1,277,-37.8516,144.9624,2019
3,2956000,4.1,3206,3,2,300,-37.8477,144.9607,2019
2,535000,4.1,3206,2,1,760,-37.8474,144.9625,2019
1,400000,4.1,3206,1,1,0,-37.8522,144.9678,2019
2,1690000,4.1,3206,2,1,145,-37.852,144.9654,2019
2,1020000,4.1,3206,2,1,107,-37.8468,144.9612,2019
2,1515000,4.1,3206,3,1,98,-37.8541,144.9665,2019
2,700000,4.1,3206,2,1,0,-37.8556,144.9669,2019
3,2360000,4.1,3206,3,1,288,-37.8507,144.9591,2019
3,2005000,4.1,3206,3,1,220,-37.8508,144.9589,2019
2,702000,4.1,3206,2,1,0,-37.8549,144.9662,2019
4,3120000,4.1,3206,4,2,182,-37.8518,144.9663,2019
2,1025000,4.1,3206,2,1,123,-37.8551,144.968,2019
2,1920000,4.1,3206,2,1,152,-37.8498,144.9628,2019
3,2623000,4.1,3206,3,2,181,-37.8536,144.9625,2019
3,1500000,4.1,3206,3,2,151,-37.847,144.9594,2019
2,1630000,4.1,3206,2,1,152,-37.8513,144.9586,2019
3,1910000,4.1,3206,3,1,217,-37.8474,144.9582,2019
2,1320000,11.8,3127,2,1,613,-37.8238,145.1135,2079
4,2850000,11.8,3127,4,2,1388,-37.82,145.1118,2079
2,750000,11.8,3127,2,2,0,-37.8161,145.1098,2079
3,2588000,11.8,3127,3,3,1149,-37.812,145.1095,2079
5,1955000,11.8,3127,5,3,424,-37.8145,145.1131,2079
5,1400000,11.8,3127,5,4,355,-37.812,145.1074,2079
2,665000,11.8,3127,2,2,1291,-37.8167,145.1118,2079
5,2714000,11.8,3127,5,2,1053,-37.8117,145.1061,2079
6,2350000,11.8,3127,6,3,2026,-37.8176,145.1117,2079
4,2200000,11.8,3127,4,2,931,-37.8226,145.1103,2079
2,660000,11.8,3127,2,2,146,-37.8157,145.1101,2079
3,1310000,11.8,3127,3,2,330,-37.8167,145.107,2079
2,540000,11.8,3127,2,1,0,-37.8172,145.1114,2079
4,2335000,11.8,3127,4,2,813,-37.8118,145.1065,2079
4,2000000,11.8,3127,3,2,626,-37.8197,145.1106,2079
5,1815000,11.8,3127,5,1,711,-37.8195,145.1134,2079
2,725000,11.8,3127,2,2,0,-37.8161,145.1098,2079
4,3900000,11.8,3127,4,2,2187,-37.8186,145.1134,2079
2,666000,11.8,3127,2,1,0,-37.8147,145.1032,2079
3,1200000,11.8,3127,3,2,255,-37.8192,145.111,2079
3,1564000,11.8,3127,3,2,640,-37.8173,145.1123,2079
2,520000,11.8,3127,2,1,0,-37.8161,145.1098,2079
3,670000,6.9,3039,3,2,0,-37.7672,144.9209,6232
4,1715000,6.9,3039,4,2,668,-37.7633,144.908,6232
3,1055000,6.9,3039,3,2,0,-37.7688,144.9054,6232
2,348000,6.9,3039,2,1,0,-37.7677,144.9221,6232
4,1780000,6.9,3039,4,3,615,-37.7617,144.9052,6232
6,2150000,6.9,3039,6,3,912,-37.77,144.9189,6232
5,1730000,6.9,3039,5,1,584,-37.7696,144.9229,6232
3,1440000,6.9,3039,3,2,287,-37.7698,144.9214,6232
4,1225000,6.9,3039,4,1,388,-37.7692,144.9057,6232
4,1445000,6.9,3039,3,3,384,-37.7617,144.9272,6232
3,990000,6.9,3039,3,1,328,-37.7658,144.9077,6232
3,1400000,6.9,3039,3,2,597,-37.761,144.9296,6232
3,1550000,6.9,3039,3,2,477,-37.7661,144.9076,6232
3,1170000,6.9,3039,3,1,443,-37.7585,144.928,6232
4,1120000,6.9,3039,4,1,571,-37.7659,144.9116,6232
2,675000,6.9,3039,2,1,206,-37.7694,144.9059,6232
3,880000,6.9,3039,3,2,315,-37.769,144.9057,6232
4,1530000,6.9,3039,3,2,431,-37.7702,144.9268,6232
4,1350000,6.9,3039,4,2,447,-37.7704,144.9199,6232
3,832000,6.9,3039,3,2,214,-37.7709,144.9334,6232
2,420000,6.9,3039,2,1,0,-37.7701,144.9079,6232
4,2400000,6.9,3039,4,4,636,-37.7629,144.9157,6232
3,565000,6.9,3039,2,2,0,-37.7672,144.9209,6232
